DATETIME,ATEN50,ATEN20,ATEN0,ATWENTY50,ATWENTY20,ATWENTY0
07/14/2014 12:00,0.453,0.416,0.405,0.429349989,0.420850009,0.446350008
07/14/2014 12:05,0.453,0.415,0.404,0.429349989,0.420850009,0.446350008
07/14/2014 12:10,0.453,0.415,0.404,0.429349989,0.420850009,0.446350008
07/14/2014 12:15,0.453,0.416,0.404,0.429349989,0.420850009,0.446350008
07/14/2014 12:20,0.453,0.416,0.404,0.429349989,0.420850009,0.446350008
07/14/2014 12:25,0.453,0.416,0.404,0.429349989,0.420850009,0.446350008
07/14/2014 12:30,0.453,0.416,0.403,0.429349989,0.420850009,0.445499986
07/14/2014 12:35,0.453,0.416,0.402,0.429349989,0.420850009,0.445499986
07/14/2014 12:40,0.453,0.416,0.402,0.429349989,0.420850009,0.445499986
07/14/2014 12:45,0.453,0.416,0.402,0.429349989,0.420850009,0.445499986
07/14/2014 12:50,0.453,0.416,0.402,0.429349989,0.420850009,0.445499986
07/14/2014 12:55,0.453,0.415,0.402,0.429349989,0.420850009,0.444649994
07/14/2014 13:00,0.453,0.416,0.402,0.429349989,0.420850009,0.444649994
07/14/2014 13:05,0.453,0.416,0.402,0.429349989,0.420850009,0.443800002
07/14/2014 13:10,0.453,0.416,0.401,0.429349989,0.420850009,0.443800002
07/14/2014 13:15,0.453,0.416,0.400,0.429349989,0.419999987,0.443800002
07/14/2014 13:20,0.453,0.415,0.400,0.429349989,0.420850009,0.44295001
07/14/2014 13:25,0.453,0.415,0.400,0.429349989,0.420850009,0.44295001
07/14/2014 13:30,0.453,0.415,0.400,0.429349989,0.419999987,0.44295001
07/14/2014 13:35,0.453,0.416,0.400,0.429349989,0.419999987,0.44295001
07/14/2014 13:40,0.453,0.415,0.400,0.429349989,0.419999987,0.44295001
07/14/2014 13:45,0.453,0.415,0.399,0.429349989,0.419999987,0.44295001
07/14/2014 13:50,0.453,0.416,0.399,0.429349989,0.419999987,0.44295001
07/14/2014 13:55,0.453,0.415,0.399,0.429349989,0.419999987,0.443800002
07/14/2014 14:00,0.453,0.415,0.399,0.429349989,0.419149995,0.44295001
07/14/2014 14:05,0.453,0.416,0.398,0.429349989,0.419149995,0.44295001
07/14/2014 14:10,0.453,0.415,0.398,0.429349989,0.419149995,0.44295001
07/14/2014 14:15,0.453,0.415,0.397,0.429349989,0.419149995,0.44295001
07/14/2014 14:20,0.453,0.415,0.397,0.429349989,0.419149995,0.44295001
07/14/2014 14:25,0.453,0.415,0.397,0.429349989,0.419149995,0.44295001
07/14/2014 14:30,0.453,0.415,0.397,0.429349989,0.419149995,0.44295001
07/14/2014 14:35,0.453,0.415,0.397,0.429349989,0.419149995,0.44295001
07/14/2014 14:40,0.453,0.415,0.396,0.429349989,0.419149995,0.44295001
07/14/2014 14:45,0.453,0.415,0.396,0.429349989,0.419149995,0.442099988
07/14/2014 14:50,0.453,0.414,0.395,0.429349989,0.419149995,0.442099988
07/14/2014 14:55,0.453,0.414,0.395,0.429349989,0.419149995,0.441249996
07/14/2014 15:00,0.453,0.415,0.395,0.429349989,0.419149995,0.441249996
07/14/2014 15:05,0.453,0.414,0.395,0.429349989,0.419149995,0.441249996
07/14/2014 15:10,0.454,0.415,0.395,0.429349989,0.419149995,0.441249996
07/14/2014 15:15,0.455,0.419,0.463,0.429349989,0.421700001,0.449750006
07/14/2014 15:20,0.454,0.423,0.513,0.431050003,0.429349989,0.469300002
07/14/2014 15:25,0.453,0.422,0.527,0.431899995,0.430200011,0.470149994
07/14/2014 15:30,0.453,0.421,0.527,0.431899995,0.429349989,0.467599988
07/14/2014 15:35,0.453,0.421,0.527,0.431050003,0.429349989,0.466749996
07/14/2014 15:40,0.453,0.422,0.528,0.431050003,0.429349989,0.466749996
07/14/2014 15:45,0.453,0.422,0.528,0.431050003,0.429349989,0.466749996
07/14/2014 15:50,0.453,0.422,0.528,0.431050003,0.429349989,0.466749996
07/14/2014 15:55,0.453,0.422,0.528,0.431050003,0.429349989,0.46845001
07/14/2014 16:00,0.453,0.421,0.527,0.431050003,0.429349989,0.46845001
07/14/2014 16:05,0.453,0.421,0.525,0.431050003,0.429349989,0.46845001
07/14/2014 16:10,0.453,0.421,0.525,0.431050003,0.429349989,0.46845001
07/14/2014 16:15,0.453,0.421,0.523,0.431050003,0.429349989,0.46845001
07/14/2014 16:20,0.453,0.421,0.520,0.431050003,0.427650005,0.46845001
07/14/2014 16:25,0.453,0.421,0.515,0.431050003,0.427650005,0.46845001
07/14/2014 16:30,0.453,0.420,0.508,0.431050003,0.427650005,0.46845001
07/14/2014 16:35,0.453,0.419,0.504,0.431050003,0.425949991,0.46845001
07/14/2014 16:40,0.453,0.419,0.500,0.431050003,0.425949991,0.46845001
07/14/2014 16:45,0.453,0.419,0.497,0.431050003,0.425949991,0.46845001
07/14/2014 16:50,0.453,0.419,0.496,0.431050003,0.425949991,0.46845001
07/14/2014 16:55,0.453,0.419,0.495,0.431050003,0.425949991,0.469300002
07/14/2014 17:00,0.453,0.419,0.494,0.431050003,0.425949991,0.46845001
07/14/2014 17:05,0.453,0.418,0.493,0.431050003,0.425949991,0.469300002
07/14/2014 17:10,0.453,0.417,0.491,0.431050003,0.425949991,0.46845001
07/14/2014 17:15,0.453,0.417,0.487,0.431050003,0.425949991,0.46845001
07/14/2014 17:20,0.453,0.417,0.484,0.431899995,0.425949991,0.46845001
07/14/2014 17:25,0.453,0.417,0.482,0.431050003,0.425949991,0.46845001
07/14/2014 17:30,0.453,0.417,0.481,0.431050003,0.425949991,0.46845001
07/14/2014 17:35,0.453,0.417,0.479,0.431050003,0.425949991,0.46845001
07/14/2014 17:40,0.453,0.417,0.479,0.431899995,0.425949991,0.46845001
07/14/2014 17:45,0.453,0.416,0.477,0.431899995,0.425949991,0.46845001
07/14/2014 17:50,0.453,0.416,0.474,0.431899995,0.425949991,0.46845001
07/14/2014 17:55,0.453,0.416,0.473,0.431899995,0.425949991,0.46845001
07/14/2014 18:00,0.453,0.416,0.471,0.431899995,0.425949991,0.46845001
07/14/2014 18:05,0.453,0.416,0.470,0.431899995,0.425949991,0.46845001
07/14/2014 18:10,0.453,0.416,0.468,0.431899995,0.425949991,0.46845001
07/14/2014 18:15,0.453,0.416,0.467,0.431899995,0.425949991,0.46845001
07/14/2014 18:20,0.453,0.416,0.466,0.431899995,0.425949991,0.46845001
07/14/2014 18:25,0.453,0.416,0.465,0.431050003,0.425949991,0.46845001
07/14/2014 18:30,0.453,0.416,0.463,0.431899995,0.425949991,0.46845001
07/14/2014 18:35,0.454,0.417,0.464,0.431899995,0.425949991,0.46845001
07/14/2014 18:40,0.455,0.422,0.501,0.431050003,0.426800013,0.469300002
07/14/2014 18:45,0.453,0.423,0.521,0.432749987,0.429349989,0.470999986
07/14/2014 18:50,0.453,0.421,0.521,0.432749987,0.429349989,0.470149994
07/14/2014 18:55,0.453,0.421,0.521,0.431899995,0.429349989,0.46845001
07/14/2014 19:00,0.453,0.421,0.521,0.431050003,0.429349989,0.46845001
07/14/2014 19:05,0.453,0.421,0.521,0.431899995,0.429349989,0.46845001
07/14/2014 19:10,0.453,0.422,0.521,0.431050003,0.429349989,0.46845001
07/14/2014 19:15,0.453,0.421,0.522,0.431050003,0.429349989,0.46845001
07/14/2014 19:20,0.453,0.422,0.523,0.431050003,0.429349989,0.46845001
07/14/2014 19:25,0.453,0.421,0.523,0.431050003,0.428499997,0.46845001
07/14/2014 19:30,0.453,0.421,0.524,0.431050003,0.429349989,0.46845001
07/14/2014 19:35,0.453,0.421,0.524,0.431050003,0.428499997,0.46845001
07/14/2014 19:40,0.453,0.421,0.524,0.431050003,0.428499997,0.46845001
07/14/2014 19:45,0.453,0.421,0.522,0.431050003,0.427650005,0.46845001
07/14/2014 19:50,0.453,0.421,0.521,0.431050003,0.428499997,0.46845001
07/14/2014 19:55,0.453,0.421,0.521,0.431050003,0.427650005,0.46845001
07/14/2014 20:00,0.454,0.421,0.520,0.431050003,0.428499997,0.46845001
07/14/2014 20:05,0.455,0.422,0.519,0.431050003,0.428499997,0.46845001
07/14/2014 20:10,0.454,0.423,0.519,0.431050003,0.429349989,0.46845001
07/14/2014 20:15,0.455,0.423,0.519,0.431050003,0.429349989,0.46845001
07/14/2014 20:20,0.455,0.422,0.518,0.431050003,0.429349989,0.46845001
07/14/2014 20:25,0.455,0.422,0.518,0.431050003,0.429349989,0.46845001
07/14/2014 20:30,0.455,0.422,0.517,0.431050003,0.429349989,0.469300002
07/14/2014 20:35,0.455,0.422,0.513,0.431050003,0.429349989,0.469300002
07/14/2014 20:40,0.455,0.421,0.502,0.431050003,0.429349989,0.469300002
07/14/2014 20:45,0.455,0.421,0.499,0.431050003,0.429349989,0.470149994
07/14/2014 20:50,0.455,0.421,0.497,0.431050003,0.429349989,0.469300002
07/14/2014 20:55,0.455,0.421,0.496,0.431050003,0.429349989,0.470149994
07/14/2014 21:00,0.455,0.421,0.494,0.431050003,0.429349989,0.470149994
07/14/2014 21:05,0.455,0.421,0.494,0.431050003,0.429349989,0.470149994
07/14/2014 21:10,0.455,0.420,0.492,0.431050003,0.429349989,0.470149994
07/14/2014 21:15,0.455,0.421,0.490,0.431050003,0.429349989,0.470149994
07/14/2014 21:20,0.455,0.419,0.486,0.431050003,0.429349989,0.470149994
07/14/2014 21:25,0.455,0.419,0.485,0.431050003,0.429349989,0.470149994
07/14/2014 21:30,0.455,0.421,0.485,0.431050003,0.429349989,0.470149994
07/14/2014 21:35,0.455,0.421,0.487,0.431050003,0.429349989,0.469300002
07/14/2014 21:40,0.455,0.421,0.487,0.431050003,0.429349989,0.46845001
07/14/2014 21:45,0.455,0.421,0.486,0.431050003,0.429349989,0.469300002
07/14/2014 21:50,0.455,0.421,0.485,0.431050003,0.429349989,0.470149994
07/14/2014 21:55,0.455,0.420,0.485,0.431050003,0.429349989,0.470149994
07/14/2014 22:00,0.455,0.420,0.484,0.431050003,0.429349989,0.470149994
07/14/2014 22:05,0.455,0.420,0.484,0.431050003,0.429349989,0.470149994
07/14/2014 22:10,0.455,0.420,0.482,0.431050003,0.429349989,0.470149994
07/14/2014 22:15,0.455,0.419,0.481,0.431050003,0.429349989,0.470149994
07/14/2014 22:20,0.455,0.419,0.479,0.431050003,0.429349989,0.470149994
07/14/2014 22:25,0.455,0.419,0.479,0.431050003,0.429349989,0.470149994
07/14/2014 22:30,0.455,0.419,0.477,0.431050003,0.429349989,0.470149994
07/14/2014 22:35,0.455,0.419,0.475,0.431050003,0.429349989,0.470149994
07/14/2014 22:40,0.455,0.419,0.474,0.431050003,0.429349989,0.470149994
07/14/2014 22:45,0.455,0.419,0.474,0.431050003,0.429349989,0.470149994
07/14/2014 22:50,0.455,0.419,0.472,0.431050003,0.429349989,0.470149994
07/14/2014 22:55,0.455,0.419,0.470,0.431050003,0.429349989,0.470149994
07/14/2014 23:00,0.455,0.419,0.470,0.431050003,0.429349989,0.470149994
07/14/2014 23:05,0.455,0.419,0.469,0.431050003,0.429349989,0.470149994
07/14/2014 23:10,0.455,0.419,0.468,0.431050003,0.429349989,0.470149994
07/14/2014 23:15,0.455,0.419,0.468,0.431050003,0.429349989,0.470149994
07/14/2014 23:20,0.455,0.419,0.466,0.431050003,0.429349989,0.470149994
07/14/2014 23:25,0.455,0.419,0.464,0.431050003,0.429349989,0.470149994
07/14/2014 23:30,0.455,0.419,0.463,0.431050003,0.429349989,0.470149994
07/14/2014 23:35,0.455,0.419,0.463,0.431050003,0.429349989,0.470149994
07/14/2014 23:40,0.455,0.419,0.462,0.431050003,0.429349989,0.470149994
07/14/2014 23:45,0.455,0.419,0.461,0.431050003,0.429349989,0.470149994
07/14/2014 23:50,0.455,0.419,0.460,0.431050003,0.429349989,0.470149994
07/14/2014 23:55,0.455,0.419,0.458,0.431050003,0.429349989,0.470149994
07/15/2014 0:00,0.455,0.419,0.457,0.431050003,0.429349989,0.470149994
07/15/2014 0:05,0.455,0.419,0.457,0.431050003,0.429349989,0.470149994
07/15/2014 0:10,0.455,0.419,0.457,0.431050003,0.429349989,0.470149994
07/15/2014 0:15,0.455,0.419,0.455,0.431050003,0.429349989,0.470149994
07/15/2014 0:20,0.455,0.419,0.454,0.431050003,0.429349989,0.470149994
07/15/2014 0:25,0.455,0.419,0.453,0.431050003,0.429349989,0.470149994
07/15/2014 0:30,0.455,0.419,0.453,0.431050003,0.429349989,0.470149994
07/15/2014 0:35,0.455,0.419,0.453,0.431050003,0.429349989,0.470149994
07/15/2014 0:40,0.455,0.419,0.451,0.431050003,0.429349989,0.470149994
07/15/2014 0:45,0.455,0.419,0.450,0.431050003,0.429349989,0.470149994
07/15/2014 0:50,0.455,0.419,0.450,0.431050003,0.429349989,0.470149994
07/15/2014 0:55,0.455,0.419,0.450,0.431050003,0.429349989,0.470149994
07/15/2014 1:00,0.455,0.419,0.450,0.431050003,0.429349989,0.470149994
07/15/2014 1:05,0.455,0.419,0.448,0.431050003,0.429349989,0.470149994
07/15/2014 1:10,0.455,0.419,0.448,0.431050003,0.429349989,0.470149994
07/15/2014 1:15,0.455,0.419,0.448,0.431050003,0.429349989,0.470149994
07/15/2014 1:20,0.455,0.419,0.446,0.431050003,0.429349989,0.470149994
07/15/2014 1:25,0.455,0.419,0.446,0.431050003,0.429349989,0.470149994
07/15/2014 1:30,0.455,0.419,0.446,0.431050003,0.429349989,0.470149994
07/15/2014 1:35,0.455,0.419,0.446,0.431050003,0.429349989,0.470149994
07/15/2014 1:40,0.455,0.419,0.446,0.431050003,0.429349989,0.470149994
07/15/2014 1:45,0.455,0.419,0.446,0.431050003,0.429349989,0.470149994
07/15/2014 1:50,0.455,0.419,0.445,0.431050003,0.429349989,0.470149994
07/15/2014 1:55,0.455,0.419,0.445,0.430200011,0.429349989,0.470149994
07/15/2014 2:00,0.455,0.419,0.444,0.430200011,0.429349989,0.470149994
07/15/2014 2:05,0.455,0.419,0.443,0.430200011,0.429349989,0.470149994
07/15/2014 2:10,0.455,0.419,0.443,0.429349989,0.429349989,0.470149994
07/15/2014 2:15,0.455,0.419,0.443,0.429349989,0.429349989,0.470149994
07/15/2014 2:20,0.455,0.419,0.443,0.429349989,0.429349989,0.470149994
07/15/2014 2:25,0.456,0.419,0.443,0.429349989,0.429349989,0.470149994
07/15/2014 2:30,0.455,0.419,0.443,0.429349989,0.429349989,0.470149994
07/15/2014 2:35,0.455,0.419,0.442,0.429349989,0.429349989,0.470149994
07/15/2014 2:40,0.455,0.419,0.441,0.429349989,0.429349989,0.470149994
07/15/2014 2:45,0.456,0.419,0.441,0.429349989,0.429349989,0.470149994
07/15/2014 2:50,0.455,0.419,0.441,0.429349989,0.429349989,0.470149994
07/15/2014 2:55,0.455,0.419,0.440,0.429349989,0.429349989,0.470149994
07/15/2014 3:00,0.455,0.419,0.440,0.429349989,0.429349989,0.470149994
07/15/2014 3:05,0.456,0.419,0.440,0.429349989,0.429349989,0.470149994
07/15/2014 3:10,0.456,0.419,0.440,0.429349989,0.429349989,0.469300002
07/15/2014 3:15,0.456,0.419,0.440,0.429349989,0.429349989,0.469300002
07/15/2014 3:20,0.456,0.419,0.440,0.429349989,0.429349989,0.470149994
07/15/2014 3:25,0.456,0.419,0.439,0.429349989,0.429349989,0.46845001
07/15/2014 3:30,0.456,0.419,0.438,0.429349989,0.429349989,0.46845001
07/15/2014 3:35,0.456,0.419,0.438,0.429349989,0.429349989,0.46845001
07/15/2014 3:40,0.456,0.419,0.438,0.429349989,0.429349989,0.46845001
07/15/2014 3:45,0.455,0.419,0.438,0.429349989,0.429349989,0.46845001
07/15/2014 3:50,0.455,0.419,0.438,0.429349989,0.429349989,0.46845001
07/15/2014 3:55,0.455,0.419,0.438,0.429349989,0.429349989,0.46845001
07/15/2014 4:00,0.455,0.419,0.437,0.429349989,0.429349989,0.46845001
07/15/2014 4:05,0.455,0.419,0.436,0.429349989,0.429349989,0.46845001
07/15/2014 4:10,0.455,0.419,0.436,0.429349989,0.429349989,0.46845001
07/15/2014 4:15,0.455,0.419,0.436,0.429349989,0.429349989,0.467599988
07/15/2014 4:20,0.455,0.419,0.436,0.429349989,0.429349989,0.467599988
07/15/2014 4:25,0.455,0.419,0.436,0.429349989,0.429349989,0.467599988
07/15/2014 4:30,0.455,0.419,0.436,0.429349989,0.429349989,0.466749996
07/15/2014 4:35,0.455,0.419,0.436,0.429349989,0.429349989,0.466749996
07/15/2014 4:40,0.455,0.419,0.436,0.429349989,0.429349989,0.466749996
07/15/2014 4:45,0.455,0.419,0.435,0.429349989,0.429349989,0.466749996
07/15/2014 4:50,0.455,0.419,0.434,0.429349989,0.429349989,0.466749996
07/15/2014 4:55,0.455,0.419,0.434,0.429349989,0.429349989,0.466749996
07/15/2014 5:00,0.455,0.419,0.434,0.429349989,0.429349989,0.466749996
07/15/2014 5:05,0.455,0.419,0.433,0.429349989,0.429349989,0.466749996
07/15/2014 5:10,0.455,0.419,0.433,0.429349989,0.429349989,0.466749996
07/15/2014 5:15,0.455,0.419,0.433,0.429349989,0.429349989,0.466749996
07/15/2014 5:20,0.455,0.419,0.433,0.429349989,0.429349989,0.466749996
07/15/2014 5:25,0.455,0.419,0.433,0.429349989,0.429349989,0.466749996
07/15/2014 5:30,0.455,0.419,0.433,0.429349989,0.429349989,0.466749996
07/15/2014 5:35,0.455,0.419,0.433,0.429349989,0.429349989,0.466749996
07/15/2014 5:40,0.455,0.419,0.432,0.429349989,0.429349989,0.466749996
07/15/2014 5:45,0.456,0.419,0.431,0.429349989,0.429349989,0.466749996
07/15/2014 5:50,0.456,0.419,0.431,0.429349989,0.429349989,0.466749996
07/15/2014 5:55,0.456,0.419,0.431,0.429349989,0.429349989,0.466749996
07/15/2014 6:00,0.456,0.419,0.431,0.429349989,0.429349989,0.466749996
07/15/2014 6:05,0.456,0.419,0.431,0.429349989,0.429349989,0.466749996
07/15/2014 6:10,0.456,0.419,0.431,0.429349989,0.429349989,0.466749996
07/15/2014 6:15,0.456,0.419,0.431,0.429349989,0.429349989,0.466749996
07/15/2014 6:20,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 6:25,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 6:30,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 6:35,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 6:40,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 6:45,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 6:50,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 6:55,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 7:00,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 7:05,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 7:10,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 7:15,0.456,0.419,0.429,0.429349989,0.429349989,0.466749996
07/15/2014 7:20,0.456,0.419,0.428,0.429349989,0.429349989,0.466749996
07/15/2014 7:25,0.456,0.419,0.428,0.429349989,0.429349989,0.466749996
07/15/2014 7:30,0.456,0.419,0.428,0.429349989,0.428499997,0.465900004
07/15/2014 7:35,0.456,0.419,0.428,0.429349989,0.428499997,0.466749996
07/15/2014 7:40,0.456,0.419,0.428,0.429349989,0.429349989,0.466749996
07/15/2014 7:45,0.456,0.419,0.428,0.429349989,0.428499997,0.465050012
07/15/2014 7:50,0.456,0.419,0.428,0.429349989,0.428499997,0.465050012
07/15/2014 7:55,0.456,0.419,0.427,0.429349989,0.428499997,0.465050012
07/15/2014 8:00,0.456,0.419,0.427,0.429349989,0.428499997,0.465050012
07/15/2014 8:05,0.455,0.419,0.427,0.429349989,0.427650005,0.465050012
07/15/2014 8:10,0.455,0.419,0.427,0.429349989,0.428499997,0.465050012
07/15/2014 8:15,0.455,0.419,0.426,0.429349989,0.427650005,0.465050012
07/15/2014 8:20,0.455,0.419,0.426,0.429349989,0.427650005,0.465050012
07/15/2014 8:25,0.455,0.419,0.426,0.429349989,0.427650005,0.465050012
07/15/2014 8:30,0.455,0.419,0.426,0.429349989,0.427650005,0.465050012
07/15/2014 8:35,0.455,0.418,0.426,0.429349989,0.427650005,0.46419999
07/15/2014 8:40,0.455,0.418,0.426,0.429349989,0.427650005,0.46419999
07/15/2014 8:45,0.455,0.418,0.426,0.429349989,0.427650005,0.463349998
07/15/2014 8:50,0.455,0.418,0.426,0.429349989,0.426800013,0.463349998
07/15/2014 8:55,0.455,0.417,0.426,0.429349989,0.426800013,0.463349998
07/15/2014 9:00,0.455,0.417,0.426,0.429349989,0.426800013,0.463349998
07/15/2014 9:05,0.455,0.418,0.426,0.429349989,0.425949991,0.463349998
07/15/2014 9:10,0.455,0.417,0.425,0.429349989,0.425949991,0.463349998
07/15/2014 9:15,0.455,0.417,0.424,0.429349989,0.425949991,0.463349998
07/15/2014 9:20,0.455,0.417,0.425,0.429349989,0.425949991,0.463349998
07/15/2014 9:25,0.455,0.417,0.424,0.429349989,0.425949991,0.463349998
07/15/2014 9:30,0.455,0.417,0.424,0.429349989,0.425949991,0.462500006
07/15/2014 9:35,0.455,0.417,0.424,0.429349989,0.425949991,0.462500006
07/15/2014 9:40,0.455,0.417,0.424,0.429349989,0.425949991,0.461650014
07/15/2014 9:45,0.455,0.417,0.424,0.429349989,0.425949991,0.461650014
07/15/2014 9:50,0.455,0.417,0.424,0.429349989,0.425949991,0.461650014
07/15/2014 9:55,0.455,0.417,0.424,0.429349989,0.425949991,0.461650014
07/15/2014 10:00,0.455,0.417,0.424,0.429349989,0.425949991,0.461650014
07/15/2014 10:05,0.455,0.417,0.424,0.429349989,0.425949991,0.461650014
07/15/2014 10:10,0.455,0.417,0.424,0.429349989,0.425949991,0.461650014
07/15/2014 10:15,0.455,0.417,0.424,0.429349989,0.425949991,0.460799992
07/15/2014 10:20,0.455,0.417,0.424,0.429349989,0.425099999,0.45995
07/15/2014 10:25,0.455,0.417,0.424,0.429349989,0.425099999,0.45995
07/15/2014 10:30,0.455,0.416,0.423,0.429349989,0.424250007,0.45995
07/15/2014 10:35,0.454,0.416,0.423,0.429349989,0.424250007,0.45995
07/15/2014 10:40,0.453,0.416,0.424,0.429349989,0.424250007,0.45995
07/15/2014 10:45,0.453,0.416,0.423,0.429349989,0.424250007,0.45995
07/15/2014 10:50,0.453,0.416,0.423,0.429349989,0.424250007,0.45995
07/15/2014 10:55,0.453,0.416,0.423,0.429349989,0.424250007,0.45995
07/15/2014 11:00,0.453,0.416,0.423,0.429349989,0.424250007,0.45995
07/15/2014 11:05,0.453,0.416,0.423,0.429349989,0.424250007,0.45995
07/15/2014 11:10,0.453,0.416,0.423,0.429349989,0.423400015,0.45995
07/15/2014 11:15,0.453,0.416,0.423,0.429349989,0.423400015,0.459100008
07/15/2014 11:20,0.453,0.416,0.423,0.429349989,0.424250007,0.459100008
07/15/2014 11:25,0.453,0.416,0.423,0.429349989,0.423400015,0.458249986
07/15/2014 11:30,0.453,0.416,0.423,0.429349989,0.422549993,0.458249986
07/15/2014 11:35,0.453,0.416,0.423,0.429349989,0.422549993,0.458249986
07/15/2014 11:40,0.453,0.416,0.423,0.429349989,0.422549993,0.458249986
07/15/2014 11:45,0.453,0.416,0.423,0.429349989,0.422549993,0.457399994
07/15/2014 11:50,0.453,0.416,0.423,0.429349989,0.422549993,0.457399994
07/15/2014 11:55,0.453,0.416,0.423,0.429349989,0.422549993,0.457399994
07/15/2014 12:00,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 12:05,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 12:10,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 12:15,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 12:20,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 12:25,0.453,0.416,0.423,0.429349989,0.423400015,0.456550002
07/15/2014 12:30,0.453,0.416,0.423,0.429349989,0.423400015,0.456550002
07/15/2014 12:35,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 12:40,0.453,0.416,0.423,0.429349989,0.423400015,0.456550002
07/15/2014 12:45,0.453,0.416,0.423,0.429349989,0.423400015,0.456550002
07/15/2014 12:50,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 12:55,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 13:00,0.453,0.416,0.423,0.429349989,0.422549993,0.456550002
07/15/2014 13:05,0.453,0.416,0.422,0.429349989,0.423400015,0.456550002
07/15/2014 13:10,0.453,0.416,0.422,0.429349989,0.422549993,0.456550002
